dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,quality,reference,start-date,typology,description,document-types,document-url,documentation-url,local-plan,notes,organisation
local-plan-document,,3800262,2024-11-25,,,Report on the Examination of the Central Bedfordshire Local Plan,600001,,local-plan-document,authoritative,report-on-the-examination-of-the-central-bedfordshire-local-plan-central-bedfordshire-council-local-plan-2015,,document,,inspectors-report,https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FPlanning%2FLocal%20Plan%2FLocal%20Plan%20Documents%2F15%5F%20Adoption%20documents%2F4%5F%20Inspectors%27%20report%2FThe%20Planning%20Inspectorate%20Report%20to%20Central%20Bedfordshire%20Council%20%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FPlanning%2FLocal%20Plan%2FLocal%20Plan%20Documents%2F15%5F%20Adoption%20documents%2F4%5F%20Inspectors%27%20report,https://www.centralbedfordshire.gov.uk/info/153/central_bedfordshire_local_plan_2015_to_2035/1034/adopted_local_plan,central-bedfordshire-council-local-plan-2015,,
local-plan-document,,3800263,2024-11-25,,,Strategic Policies: Spatial Strategy,600001,,local-plan-document,authoritative,strategic-policies-spatial-strategy,,document,,policies-map,https://harborough.oc2.uk/document/58/5661,https://harborough.oc2.uk/document/58/5666#topofdoc,harborough-new-local-plan-2020-2041,,
local-plan-document,,3800264,2024-11-25,,,"Sustainability and Equalities Impact Appraisal, December 2017 (EB204)",600001,,local-plan-document,authoritative,sustainability-and-equalities-impact-appraisal-december-2017-eb204,,document,,sustainability-appraisal,https://www.eppingforestdc.gov.uk/wp-content/uploads/2024/02/EB204-Sustainability-and-Equalities-Impact-Appraisal-AECOM-December-2017.pdf,https://www.eppingforestdc.gov.uk/planning-and-building/planning-policy/adopted-local-plan-march-2023/,epping-forest-district-local-plan,,
local-plan-document,,3800265,2024-11-25,,,Sustainability Appraisal,600001,,local-plan-document,authoritative,sustainability-appraisal,,document,,sustainability-appraisal,https://www.birmingham.gov.uk/downloads/file/5432/final_revised_sustainability_report_june_2015,https://www.birmingham.gov.uk/downloads/download/1139/adopted_birmingham_development_plan,the-birmingham-plan-bdp-update,,
local-plan-document,,3800266,2024-11-25,,,"Sustainability Appraisal Report Addendum, June 2021 (ED128/ EB210)",600001,,local-plan-document,authoritative,sustainability-appraisal-report-addendum-june-2021-ed128-eb210,,document,,sustainability-appraisal,https://www.eppingforestdc.gov.uk/wp-content/uploads/2024/02/EB210-Epping-Forest-District-Sustainability-Report-Addendum-June-2021.pdf,https://www.eppingforestdc.gov.uk/planning-and-building/planning-policy/adopted-local-plan-march-2023/,epping-forest-district-local-plan,,
local-plan-document,,3800267,2024-11-25,,,Sustainability Appraisal Report Addendum October 2022 (ED148 / EB214) (pdf ),600001,,local-plan-document,authoritative,sustainability-appraisal-report-addendum-october-2022-ed148-eb214-pdf,,document,,sustainability-appraisal,https://www.eppingforestdc.gov.uk/wp-content/uploads/2024/07/ED148-Sustainability-Appraisal-Addendum-Oct-22.pdf,https://www.eppingforestdc.gov.uk/planning-and-building/planning-policy/adopted-local-plan-march-2023/,epping-forest-district-local-plan,,
local-plan-document,,3800268,2024-11-25,,,The Castle Point Local Plan 2023-43 - Issues & Options Consultation,600001,,local-plan-document,authoritative,the-castle-point-local-plan-2023-43-issues-options-consultation,,document,,local-plan,https://consultation.castlepoint.gov.uk/planning/castle-point-plan-issues-and-options/user_uploads/issues-and-options-consultation-document-final.pdf,https://consultation.castlepoint.gov.uk/planning/castle-point-plan-issues-and-options/,the-castle-point-plan,,
local-plan-document,,3800269,2024-10-02,,,Inspector's Final Report,600001,,local-plan-document,authoritative,broxbourne-borough-council-local-plan-2018-6,,document,,inspectors-report,https://www.broxbourne.gov.uk/downloads/file/924/broxbourne-lp-report-final,https://www.broxbourne.gov.uk/planning/local-plan-2018-2033,broxbourne-borough-council-local-plan-2018,,
local-plan-document,,3800270,2024-10-02,,,Policies Map (JPEG),600001,,local-plan-document,authoritative,broxbourne-borough-council-local-plan-2018-8,,document,,policies-map,https://www.broxbourne.gov.uk/downloads/file/930/local-plan-policies-map-june-2020-jpeg,https://www.broxbourne.gov.uk/planning/local-plan-2018-2033,broxbourne-borough-council-local-plan-2018,,
local-plan-document,,3800271,2024-10-02,,,The Broxbourne Local Plan,600001,,local-plan-document,authoritative,broxbourne-borough-council-local-plan-2018-1,,document,,local-plan,https://www.broxbourne.gov.uk/downloads/file/1813/local-plan-2018-2033,https://www.broxbourne.gov.uk/planning/local-plan-2018-2033,broxbourne-borough-council-local-plan-2018,,
local-plan-document,,3800272,2024-11-25,,,Adoption statement,600001,,local-plan-document,authoritative,adoption-statement-oldham-metropolitan-borough-council-local-plan-2011,,document,,adoption-statement,https://www.oldham.gov.uk/download/downloads/id/1444/adoption_statement.doc,https://www.oldham.gov.uk/downloads/file/1444/adoption_statement,oldham-metropolitan-borough-council-local-plan-2011,,
local-plan-document,,3800273,2024-11-25,,,Cambridge Local Plan,600001,,local-plan-document,authoritative,cambridge-local-plan,,document,Adopted local plan for Cambridge City,local-plan,https://www.cambridge.gov.uk/media/6890/local-plan-2018.pdf,https://www.greatercambridgeplanning.org/current-plans-and-guidance/#a1,cambridge-local-plan,,
local-plan-document,,3800274,2024-11-25,,,Policies Map,600001,,local-plan-document,authoritative,policies-map-barnsley-metropolitan-borough-council-local-plan-2019,,document,,policies-map,https://www.barnsley.gov.uk/media/17579/local-plan-adopted-policies-map.pdf,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/our-local-plan/barnsleys-local-plan/,barnsley-metropolitan-borough-council-local-plan-2019,,
local-plan-document,,3800275,2024-11-25,,,Local Development Scheme,600001,,local-plan-document,authoritative,local-development-scheme-cannock-chase-district-local-plan,,document,,local-development-scheme,https://www.cannockchasedc.gov.uk/sites/default/files/document-library/Local%20Development%20Scheme%202024.pdf,https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/local-development-scheme,cannock-chase-district-local-plan,,
local-plan-document,,3800276,2024-11-25,,,Policies Map,600001,,local-plan-document,authoritative,policies-map-cannock-chase-district-council-local-plan-2006,,document,Adopted policies map for Cannock Chase,policies-map,https://experience.arcgis.com/experience/b1d9785310f04b5083e04a114facf464/page/Page-1/,https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/cannock-chase-local-plan,cannock-chase-district-council-local-plan-2006,,
local-plan-document,,3800277,2024-11-25,,,Adoption Statement,600001,,local-plan-document,authoritative,adoption-statement-barnsley-metropolitan-borough-council-local-plan-2019-2024-11-29,,document,,adoption-statement,https://www.barnsley.gov.uk/media/17019/adoption-statement-jan-19.pdf,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/our-local-plan/barnsleys-local-plan/,barnsley-metropolitan-borough-council-local-plan-2019,,
local-plan-document,,3800278,2024-11-25,,,Policies Map,600001,,local-plan-document,authoritative,policies-map-basingstoke-and-deane-borough-council-local-plan-2011,,document,,policies-map,https://www.basingstoke.gov.uk/content/page/45145/BASINGSTOKE%20POLICIES%20MAP.pdf,https://www.basingstoke.gov.uk/adopted-policies-map,basingstoke-and-deane-borough-council-local-plan-2011,,
local-plan-document,,3800279,2024-11-25,,,Adoption Statement,600001,,local-plan-document,authoritative,adoption-statement-derby-city-local-plan-part-1-core-strategy,,document,Adoption Statement giving notice that the Derby City Local Plan - Part 1 Core Strategy was formally adopted by Derby City Council on 25 January 2017.,adoption-statement,https://www.derby.gov.uk/media/derbycitycouncil/contentassets/documents/environmentandplanning/planning/localplan/part1/DCC_Adoption_Statement_V2.pdf,,derby-city-local-plan-part-1-core-strategy,,
local-plan-document,,3800280,2024-11-25,,,Local development scheme,600001,,local-plan-document,authoritative,local-development-scheme-sevenoaks-district-council-local-plan-2040,,document,,local-development-scheme,https://www.sevenoaks.gov.uk/download/downloads/id/790/local_development_scheme.pdf,https://www.sevenoaks.gov.uk/downloads/file/790/local_development_scheme,sevenoaks-district-council-local-plan-2040,,
local-plan-document,,3800281,2024-11-25,,,Local development scheme,600001,,local-plan-document,authoritative,local-development-scheme-trafford-local-plan,,document,,local-development-scheme,https://www.trafford.gov.uk/planning/strategic-planning/docs/Local-Development-Scheme-October-2022.pdf,https://www.trafford.gov.uk/planning/strategic-planning/Other-Supporting-Documents/local-development-scheme.aspx,trafford-local-plan,,
local-plan-document,,3800282,2024-11-25,,,Local Development Scheme,600001,,local-plan-document,authoritative,local-development-scheme-ashfield-local-plan-2023-2040,,document,,local-development-scheme,https://www.ashfield.gov.uk/media/emon5bum/lds-final-august-2023.docx,https://www.ashfield.gov.uk/planning-building-control/local-plan/emerging-local-plan,ashfield-local-plan-2023-2040,,
local-plan-document,,3800283,2024-11-25,,,Policies map,600001,,local-plan-document,authoritative,policies-map-mid-sussex-district-plan-2021-2039,,document,,policies-map,https://shared.xmap.cloud/?map=a1afad0b-1939-41c9-ba1f-67b0962adeb1,https://www.midsussex.gov.uk/planning-building/mid-sussex-district-plan/district-plan-review,mid-sussex-district-plan-2021-2039,,
local-plan-document,,3800284,2024-11-25,,,Policies Map,600001,,local-plan-document,authoritative,policies-map-bassetlaw-district-council-local-plan-2020,,document,,policies-map,https://www.bassetlaw.gov.uk/media/rpubkcae/bassetlaw.pdf,https://www.bassetlaw.gov.uk/planning-and-building/bassetlaw-local-plan-2020-2038/bassetlaw-local-plan-2020-2038-adoption/bassetlaw-local-plan-policies-map/,bassetlaw-district-council-local-plan-2020,,
local-plan-document,,3800285,2024-12-10,,,Bristol Development Framework Core Strategy,600001,,local-plan-document,authoritative,bristol-development-framework-core-strategy,,document,,core-strategy;local-plan,https://www.bristol.gov.uk/files/documents/64-core-strategy-web-pdf-low-res-with-links/file,https://www.bristol.gov.uk/residents/planning-and-building-regulations/planning-policy-and-guidance/local-plan,bristol-development-framework-core-strategy,,
local-plan-document,,3800286,2024-11-25,,,Adoption Statement,600001,,local-plan-document,authoritative,adoption-statement-the-birmingham-plan-bdp-update,,document,,adoption-statement,https://www.birmingham.gov.uk/downloads/file/5431/final_adoption_statement,https://www.birmingham.gov.uk/downloads/download/1139/adopted_birmingham_development_plan,the-birmingham-plan-bdp-update,,
local-plan-document,,3800287,2024-12-10,,,Places for Everyone Joint Development Plan Document,600001,,local-plan-document,authoritative,places-for-everyone-joint-development-plan-document,,document,,local-plan,https://www.greatermanchester-ca.gov.uk/media/3ccbetc4/post-adoption-places-for-everyone-joint-development-plan.pdf,https://www.greatermanchester-ca.gov.uk/what-we-do/planning-and-housing/places-for-everyone/pfe-adoption/,greater-manchester-spatial-framework-superseded-by-pep,,
local-plan-document,,3800288,2024-11-25,,,Local development scheme,600001,,local-plan-document,authoritative,local-development-scheme-the-barking-and-dagenham-local-plan-2037,,document,,local-development-scheme,https://yourcall.befirst.london/11324/widgets/38986/documents/52555,https://www.lbbd.gov.uk/planning-building-control-and-local-land-charges/planning-guidance-and-policies/local-plan,the-barking-and-dagenham-local-plan-2037,,
local-plan-document,,3800289,2024-11-25,,,Local Development Scheme,600001,,local-plan-document,authoritative,local-development-scheme-new-canterbury-district-local-plan-2020-2040,,document,,local-development-scheme,https://www.canterbury.gov.uk/sites/default/files/2024-10/Local%20Development%20Scheme.pdf,https://www.canterbury.gov.uk/planning-and-building/new-local-plan/about-new-local-plan,new-canterbury-district-local-plan-2020-2040,,
local-plan-document,,3800290,2024-12-10,,,Burnley's Local Plan,600001,,local-plan-document,authoritative,burnley-s-local-plan,,document,,local-plan,https://burnley.gov.uk/wp-content/uploads/2022/04/Burnleys-Local-Plan-Adopted-Version-Final-With-erratum-28-Sep-2018.pdf,https://burnley.gov.uk/planning/planning-policies/burnleys-local-plan/,burnley-s-local-plan,,
local-plan-document,,3800291,2024-11-25,,,Adoption Statement,600001,,local-plan-document,authoritative,adoption-statement-central-bedfordshire-council-local-plan-2015,,document,,adoption-statement,https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FPlanning%2FLocal%20Plan%2FLocal%20Plan%20Documents%2F15%5F%20Adoption%20documents%2F1%5F%20Local%20Plan%20Adoption%20Statement%2FCentral%20Bedfordshire%20Council%20Local%20Plan%20Adoption%20Statement%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FPlanning%2FLocal%20Plan%2FLocal%20Plan%20Documents%2F15%5F%20Adoption%20documents%2F1%5F%20Local%20Plan%20Adoption%20Statement,https://www.centralbedfordshire.gov.uk/info/153/central_bedfordshire_local_plan_2015_to_2035/1034/adopted_local_plan,central-bedfordshire-council-local-plan-2015,,
local-plan-document,,3800292,2024-12-10,,,Policies Map - East,600001,,local-plan-document,authoritative,policies-map-east,,document,,policies-map,https://burnley.gov.uk/wp-content/uploads/2022/02/Policies-Map-East-Web.pdf,https://burnley.gov.uk/planning/planning-policies/burnleys-local-plan/,burnley-s-local-plan,,
local-plan-document,,3800293,2024-12-10,,,Policies Map - West,600001,,local-plan-document,authoritative,policies-map-west,,document,,policies-map,https://burnley.gov.uk/wp-content/uploads/2022/02/New-Policies-Map-West-Web.pdf,https://burnley.gov.uk/planning/planning-policies/burnleys-local-plan/,burnley-s-local-plan,,
local-plan-document,,3800294,2024-12-10,,,Policies Map - Town Centre,600001,,local-plan-document,authoritative,policies-map-town-centre,,document,,policies-map,https://burnley.gov.uk/wp-content/uploads/2022/02/Burnley-Town-Centre-Inset-Web.pdf,https://burnley.gov.uk/planning/planning-policies/burnleys-local-plan/,burnley-s-local-plan,,
local-plan-document,,3800295,2024-12-10,,,Part 2 Local Plan,600001,,local-plan-document,authoritative,part-2-local-plan,,document,,local-plan,https://www.broxtowe.gov.uk/media/7088/part-2-local-plan-adopted-october-2019.pdf,https://www.broxtowe.gov.uk/for-you/planning/planning-policy/part-2-local-plan/,broxtowe-borough-council-local-plan-part-2-2019,,
local-plan-document,,3800296,2024-12-10,,,Policies Map - Town Centre inset,600001,,local-plan-document,authoritative,policies-map-town-centre-inset,,document,,policies-map,https://burnley.gov.uk/wp-content/uploads/2022/02/Padiham-Town-Centre-Inset-Web.pdf,https://burnley.gov.uk/planning/planning-policies/burnleys-local-plan/,burnley-s-local-plan,,
local-plan-document,,3800297,2024-12-10,,,Broxtowe Borough Gedling Borough Nottingham City Aligned Core Strategies Part 1 Local Plan,600001,,local-plan-document,authoritative,broxtowe-borough-gedling-borough-nottingham-city-aligned-core-strategies-part-1-local-plan,,document,,core-strategy;local-plan,https://www.broxtowe.gov.uk/media/2160/broxtowe-aligned-core-strategy.pdf,https://www.broxtowe.gov.uk/for-you/planning/planning-policy/part-1-local-plan-core-strategy/,broxtowe-borough-council-local-plan-part-1-2014,,
local-plan-document,,3800298,2024-12-10,,,Bromsgrove District Plan 2011-2030,600001,,local-plan-document,authoritative,bromsgrove-district-plan-2011-2030,,document,,local-plan,https://www.bromsgrove.gov.uk/media/samhiyxl/bromsgrove-district-plan-2011-2030.pdf,https://www.bromsgrove.gov.uk/council/policy/planning-policies-and-other-information/local-development-plan/the-bromsgrove-district-plan-2011-2030/adopted-bromsgrove-district-plan-2011-2030/,bromsgrove-district-plan,,
local-plan-document,,3800299,2024-12-10,,,Greater Nottingham Strategic Plan Publication Draft 2024,600001,,local-plan-document,authoritative,greater-nottingham-strategic-plan-publication-draft-2024,,document,,local-plan,https://www.gnplan.org.uk/media/qfihjw32/gnsp-reg-19-publication-draft-digital.pdf,https://www.gnplan.org.uk/consultations/,greater-nottingham-strategic-plan,,
local-plan-document,,3800300,2024-12-10,,,Policies Map,600001,,local-plan-document,authoritative,policies-map-bromsgrove-district-plan,,document,,policies-map,https://www.bromsgrove.gov.uk/media/d04lx4ao/policies-map.pdf,https://www.bromsgrove.gov.uk/council/policy/planning-policies-and-other-information/local-development-plan/the-bromsgrove-district-plan-2011-2030/adopted-bromsgrove-district-plan-2011-2030/,bromsgrove-district-plan,,
local-plan-document,,3800301,2024-12-10,,,Local Plan for the Broads,600001,,local-plan-document,authoritative,local-plan-for-the-broads,,document,,local-plan,https://www.broads-authority.gov.uk/__data/assets/pdf_file/0036/259596/Local-Plan-for-the-Broads.pdf,https://www.broads-authority.gov.uk/planning/planning-policies/local-plan-for-the-broads/current-local-plan-for-the-broads,local-plan-for-the-broads,,
local-plan-document,,3800302,2024-12-10,,,Site Allocations and Development Management Policies Local Plan,600001,,local-plan-document,authoritative,site-allocations-and-development-management-policies-local-plan,,document,,local-plan;site-allocations,https://www.bristol.gov.uk/files/documents/2235-site-allocations-bd5605/file,https://www.bristol.gov.uk/residents/planning-and-building-regulations/planning-policy-and-guidance/local-plan,bristol-development-framework-core-strategy,,
local-plan-document,,3800303,2024-12-10,,,Site Allocations and Development Management Policies POLICIES MAP,600001,,local-plan-document,authoritative,site-allocations-and-development-management-policies-policies-map,,document,,policies-map,https://www.bristol.gov.uk/files/documents/2237-policies-map-sept-14-bd5605/file,https://www.bristol.gov.uk/residents/planning-and-building-regulations/planning-policy-and-guidance/local-plan,bristol-development-framework-core-strategy,,
local-plan-document,,3800304,2024-12-10,,,Bristol Local Plan Publication Version,600001,,local-plan-document,authoritative,bristol-local-plan-publication-version,,document,,local-plan;local-plan-review,https://www.bristol.gov.uk/files/documents/6894-bristol-local-plan-main-document-publication-version-nov-2023/file,https://www.bristol.gov.uk/residents/planning-and-building-regulations/planning-policy-and-guidance/local-plan/local-plan-review,bristol-local-plan-2022-2040,,
local-plan-document,,3800305,2024-12-10,,,Bristol Local Plan Annex – Development Allocations,600001,,local-plan-document,authoritative,bristol-local-plan-annex-development-allocations,,document,,local-plan;local-plan-review;site-allocations,https://www.bristol.gov.uk/files/documents/6890-bristol-local-plan-annex-development-allocations/file,https://www.bristol.gov.uk/residents/planning-and-building-regulations/planning-policy-and-guidance/local-plan/local-plan-review,bristol-local-plan-2022-2040,,
local-plan-document,,3800306,2024-12-10,,,Bristol Local Plan Policies map,600001,,local-plan-document,authoritative,bristol-local-plan-policies-map,,document,,local-plan;local-plan-review;policies-map,https://www.bristol.gov.uk/files/documents/6891-bristol-local-plan-policies-map-publication/file,https://www.bristol.gov.uk/residents/planning-and-building-regulations/planning-policy-and-guidance/local-plan/local-plan-review,bristol-local-plan-2022-2040,,
local-plan-document,,3800307,2024-10-15,,,Local development scheme,600001,,local-plan-document,authoritative,local-development-scheme-camden-local-plan-2026,,document,Local development scheme published in December 2023,local-development-scheme,https://www.camden.gov.uk/documents/20142/4855432/2023+LDS+FINAL.pdf/50d11f59-5926-6d74-d380-1bc4a30d7133?t=1702459128479,,camden-local-plan-2026,,
local-plan-document,,3800308,2024-10-02,,,Blackburn with Darwen Local Plan 2021 to 2037,600001,,local-plan-document,authoritative,blackburn-with-darwen-borough-council-local-plan-2021-1,,document,,local-plan,https://blackburn-darwen.org.uk/wp-content/uploads/Blackburn-with-Darwen-Local-Plan-2021-2037.pdf,https://www.blackburn.gov.uk/planning/planning-policies-strategies-and-guides/local-plan-2021-2037,blackburn-with-darwen-borough-council-local-plan-2021,,
local-plan-document,,3800309,2024-10-02,,,Blackburn with Darwen Local Plan 2021 to 2037 Policies Map Blackburn Section,600001,,local-plan-document,authoritative,blackburn-with-darwen-borough-council-local-plan-2021-2,,document,,policies-map,https://blackburn-darwen.org.uk/wp-content/uploads/Local-Plan-Policies-Map-Blackburn-Section-1.pdf,https://www.blackburn.gov.uk/planning/planning-policies-strategies-and-guides/local-plan-2021-2037,blackburn-with-darwen-borough-council-local-plan-2021,,
local-plan-document,,3800310,2024-10-02,,,Adopted Map 1 Central District Policies Map,600001,,local-plan-document,authoritative,blaby-district-council-local-plan-2019-2,,document,,policies-map,https://www.blaby.gov.uk/media/4wylvqz3/map-1-central-district-policies-map.pdf,https://www.blaby.gov.uk/planning-and-building/local-plan/local-plan-delivery-dpd/,blaby-district-council-local-plan-2019,,
local-plan-document,,3800311,2024-10-02,,,Adopted Maps 2 and 3 West and East District Policies Map,600001,,local-plan-document,authoritative,blaby-district-council-local-plan-2019-3,,document,,policies-map,https://www.blaby.gov.uk/media/2725/maps-2-and-3-west-and-east-district-policies-map.pdf,https://www.blaby.gov.uk/planning-and-building/local-plan/local-plan-delivery-dpd/,blaby-district-council-local-plan-2019,,
local-plan-document,,3800312,2024-10-02,,,Adopted Maps 4 and 5 Inset Maps for Blaby Town Centre and Glenfield District Centre,600001,,local-plan-document,authoritative,blaby-district-council-local-plan-2019-4,,document,,policies-map,https://www.blaby.gov.uk/media/2724/maps-4-and-5-inset-maps-for-blaby-town-centre-and-glenfield-district-centre.pdf,https://www.blaby.gov.uk/planning-and-building/local-plan/local-plan-delivery-dpd/,blaby-district-council-local-plan-2019,,
local-plan-document,,3800313,2024-10-02,,,Blackburn with Darwen Local Plan 2021 to 2037 Policies Map Darwen Section,600001,,local-plan-document,authoritative,blackburn-with-darwen-borough-council-local-plan-2021-3,,document,,policies-map,https://blackburn-darwen.org.uk/wp-content/uploads/Local-Plan-Policies-Map-Darwen-Section-1.pdf,https://www.blackburn.gov.uk/planning/planning-policies-strategies-and-guides/local-plan-2021-2037,blackburn-with-darwen-borough-council-local-plan-2021,,
local-plan-document,,3800314,2024-10-02,,,Local Plan Delivery Document,600001,,local-plan-document,authoritative,blaby-district-council-local-plan-2019-1,,document,,local-plan,https://www.blaby.gov.uk/media/15ebnxns/blaby-district-adoped-local-plan.pdf,https://www.blaby.gov.uk/planning-and-building/local-plan/local-plan-delivery-dpd/,blaby-district-council-local-plan-2019,,
local-plan-document,,3800315,2024-10-02,,,Blackburn with Darwen Local Plan 2021 to 2037 Policies Map - Darwen Town Centre Inset Map,600001,,local-plan-document,authoritative,blackburn-with-darwen-borough-council-local-plan-2021-6,,document,,policies-map,https://blackburn-darwen.org.uk/wp-content/uploads/Darwen-TC-Inset-Map.pdf,https://www.blackburn.gov.uk/planning/planning-policies-strategies-and-guides/local-plan-2021-2037,blackburn-with-darwen-borough-council-local-plan-2021,,
local-plan-document,,3800316,2024-10-02,,,Places for Everyone Joint Development Plan,600001,,local-plan-document,authoritative,bolton-metropolitan-borough-council-local-plan-2011-3,,document,,local-plan,https://www.greatermanchester-ca.gov.uk/media/9578/places-for-everyone-joint-development-plan-document.pdf,https://www.bolton.gov.uk/planning-policy-strategy/core-strategy/1,bolton-metropolitan-borough-council-local-plan-2011,,
local-plan-document,,3800317,2024-10-02,,,Inspectors Report,600001,,local-plan-document,authoritative,bolton-metropolitan-borough-council-local-plan-2011-6,,document,,inspectors-report,https://www.bolton.gov.uk/downloads/file/667/inspectors-report,https://www.bolton.gov.uk/planning-policy-strategy/core-strategy/1,bolton-metropolitan-borough-council-local-plan-2011,,
local-plan-document,,3800318,2024-10-02,,,Official Adoption Statement,600001,,local-plan-document,authoritative,bolton-metropolitan-borough-council-local-plan-2011-7,,document,,adoption-statement,https://www.bolton.gov.uk/downloads/file/668/official-adoption-statement,https://www.bolton.gov.uk/planning-policy-strategy/core-strategy/1,bolton-metropolitan-borough-council-local-plan-2011,,
local-plan-document,,3800319,2024-10-02,,,Local Development Scheme No7,600001,,local-plan-document,authoritative,bolsover-district-council-local-plan-2022-1,,document,,local-development-scheme,https://www.bolsover.gov.uk/component/edocman/13610-local-development-scheme-plan-no7/download?Itemid=0,https://www.bolsover.gov.uk/index.php?option=com_content&view=category&id=233,bolsover-district-council-local-plan-2022,,
local-plan-document,,3800320,2024-10-02,,,Core Strategy,600001,,local-plan-document,authoritative,bolton-metropolitan-borough-council-local-plan-2011-2,,document,,core-strategy,https://www.bolton.gov.uk/downloads/file/666/core-strategy,https://www.bolton.gov.uk/planning-policy-strategy/core-strategy/1,bolton-metropolitan-borough-council-local-plan-2011,,
local-plan-document,,3800321,2024-10-02,,,Breckland Local Plan,600001,,local-plan-document,authoritative,breckland-district-council-local-plan-2023-1,,document,,local-plan,https://www.breckland.gov.uk/media/16659/Adopted-Breckland-Local-Plan/pdf/Appendix_4_-_Breckland_District_Council_Local_Plan.pdf?m=1704795365193,https://www.breckland.gov.uk/local-plan/adoption,breckland-district-council-local-plan-2023,,
local-plan-document,,3800322,2024-10-02,,,Breckland District Council Local Plan Inspectors Report,600001,,local-plan-document,authoritative,breckland-district-council-local-plan-2023-4,,document,,inspectors-report,https://www.breckland.gov.uk/media/14678/Appendix-1-Breckland-District-Council-Local-Plan-Inspectors-report-final/pdf/Appendix_1_Breckland_District_Council_Local_Plan_Inspectors_report_final.pdf?m=1616502703263,https://www.breckland.gov.uk/local-plan/adoption,breckland-district-council-local-plan-2023,,
local-plan-document,,3800323,2024-10-02,,,Policies Map,600001,,local-plan-document,authoritative,brentwood-borough-council-local-plan-2016-3,,document,,policies-map,https://www.brentwood.gov.uk/sites/default/files/documents/20124/533660/Policies+Map+(23.3MB).pdf,https://www.brentwood.gov.uk/adopted-local-plan,brentwood-borough-council-local-plan-2016,,
local-plan-document,,3800324,2024-10-02,,,Sustainability Appraisal Adoption Statement,600001,,local-plan-document,authoritative,brentwood-borough-council-local-plan-2016-5,,document,,sustainability-appraisal,https://www.brentwood.gov.uk/sites/default/files/documents/20124/533660/Sustainability+Appraisal+Adoption+Statement.pdf,https://www.brentwood.gov.uk/adopted-local-plan,brentwood-borough-council-local-plan-2016,,
local-plan-document,,3800325,2024-10-02,,,Local Plan Adoption Statement,600001,,local-plan-document,authoritative,brentwood-borough-council-local-plan-2016-4,,document,,local-plan,https://www.brentwood.gov.uk/sites/default/files/documents/20124/533660/Local+Plan+Adoption+Statement.pdf,https://www.brentwood.gov.uk/adopted-local-plan,brentwood-borough-council-local-plan-2016,,
local-plan-document,,3800326,2024-10-02,,,Brentwood Local Plan 2016-2033,600001,,local-plan-document,authoritative,brentwood-borough-council-local-plan-2016-2,,document,,local-plan,https://www.brentwood.gov.uk/sites/default/files/documents/20124/533660/Brentwood+Local+Plan+2016-2033+Adopted+March+2022.pdf,https://www.brentwood.gov.uk/adopted-local-plan,brentwood-borough-council-local-plan-2016,,
local-plan-document,,3800327,2024-12-18,,,City Plan Part 2,600001,,local-plan-document,authoritative,city-plan-part-2,,document,,local-plan,https://www.brighton-hove.gov.uk/sites/default/files/2022-10/CPP2%20Adoption%20Version%20October%202022%20DIGITAL%20version_0.pdf,https://www.brighton-hove.gov.uk/planning/city-plan-part-two/adopted-city-plan-part-two,brighton-and-hove-city-plan-part-one,,
local-plan-document,,3800328,2024-12-20,,,Braintree District Local Plan 2033,600001,,local-plan-document,authoritative,braintree-district-local-plan-2033,,document,,local-plan,https://www.braintree.gov.uk/downloads/file/3553/local-plan-2033-s1-and-s2-pdf-minus-maps,https://www.braintree.gov.uk/planning-building-control/local-plan-2033,braintree-district-council-local-plan-2014,,
local-plan-document,,3800329,2024-12-18,,,City Plan Part 1,600001,,local-plan-document,authoritative,brighton-hove-city-council-s-development-plan,,document,,local-plan,https://www.brighton-hove.gov.uk/sites/default/files/migrated/article/inline/FINAL%20version%20cityplan%20March%202016compreswith%20forward_0.pdf,https://www.brighton-hove.gov.uk/planning/planning-policy/city-plan-part-one,brighton-and-hove-city-plan-part-one,,
local-plan-document,,3800330,2024-12-18,,,Adopted Policies Map - East,600001,,local-plan-document,authoritative,adopted-policies-map-east,,document,,policies-map,https://www.brighton-hove.gov.uk/sites/default/files/2023-03/CPP2%20East%20Area%20map%20PDF%20March%202023.pdf,https://www.brighton-hove.gov.uk/planning/city-plan-part-two/adopted-policies-map,brighton-and-hove-city-plan-part-one,,
